"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.824561, 0.0990268, 0.193385, 1, 1, 1, 1, 1, 1
-0.706983, 0.104099, 0.187326, 2, 1, 1, 1, 1, 1
-0.594409, 0.118512, 0.171671, 3, 1, 1, 1, 1, 1
-0.475558, 0.128602, 0.152227, 4, 1, 1, 1, 1, 1
-0.344063, 0.118082, 0.143469, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.821824, 0.256799, 0.194022, 1, 2, 1, 1, 1, 1
-0.705539, 0.255735, 0.196498, 2, 2, 1, 1, 1, 1
-0.600656, 0.256759, 0.19586, 3, 2, 1, 1, 1, 1
-0.499623, 0.282974, 0.172751, 4, 2, 1, 1, 1, 1
-0.360867, 0.285986, 0.137846, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.823331, 0.409178, 0.197059, 1, 3, 1, 1, 1, 1
-0.706268, 0.406517, 0.200396, 2, 3, 1, 1, 1, 1
-0.596312, 0.401278, 0.210453, 3, 3, 1, 1, 1, 1
-0.503484, 0.415258, 0.199931, 4, 3, 1, 1, 1, 1
-0.365389, 0.407006, 0.146319, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.825124, 0.561392, 0.18644, 1, 4, 1, 1, 1, 1
-0.706531, 0.56003, 0.184918, 2, 4, 1, 1, 1, 1
-0.589858, 0.563723, 0.192092, 3, 4, 1, 1, 1, 1
-0.482426, 0.559452, 0.190484, 4, 4, 1, 1, 1, 1
-0.342935, 0.539895, 0.118406, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.826286, 0.713588, 0.171449, 1, 5, 1, 1, 1, 1
-0.706287, 0.713029, 0.172031, 2, 5, 1, 1, 1, 1
-0.586032, 0.721721, 0.178931, 3, 5, 1, 1, 1, 1
-0.468463, 0.708461, 0.161213, 4, 5, 1, 1, 1, 1
-0.3366, 0.694657, 0.0898793, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.827315, 0.105022, 0.296046, 1, 1, 2, 1, 1, 1
-0.706705, 0.106801, 0.293473, 2, 1, 2, 1, 1, 1
-0.589261, 0.109998, 0.292354, 3, 1, 2, 1, 1, 1
-0.472293, 0.125556, 0.278551, 4, 1, 2, 1, 1, 1
-0.345485, 0.124473, 0.268702, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827463, 0.264941, 0.29679, 1, 2, 2, 1, 1, 1
-0.709226, 0.27009, 0.284951, 2, 2, 2, 1, 1, 1
-0.593239, 0.260587, 0.290759, 3, 2, 2, 1, 1, 1
-0.49977, 0.299258, 0.276572, 4, 2, 2, 1, 1, 1
-0.372579, 0.319382, 0.230421, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.829747, 0.41161, 0.300922, 1, 3, 2, 1, 1, 1
-0.708447, 0.411058, 0.290492, 2, 3, 2, 1, 1, 1
-0.587842, 0.403298, 0.296985, 3, 3, 2, 1, 1, 1
-0.496585, 0.421213, 0.301386, 4, 3, 2, 1, 1, 1
-0.342587, 0.400421, 0.232599, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.82821, 0.56193, 0.297951, 1, 4, 2, 1, 1, 1
-0.706022, 0.558777, 0.296363, 2, 4, 2, 1, 1, 1
-0.586816, 0.560532, 0.305033, 3, 4, 2, 1, 1, 1
-0.472616, 0.553275, 0.303746, 4, 4, 2, 1, 1, 1
-0.313719, 0.51116, 0.231819, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827928, 0.714372, 0.293371, 1, 5, 2, 1, 1, 1
-0.706771, 0.713828, 0.292653, 2, 5, 2, 1, 1, 1
-0.586319, 0.718628, 0.300068, 3, 5, 2, 1, 1, 1
-0.466677, 0.713743, 0.2902, 4, 5, 2, 1, 1, 1
-0.333933, 0.699407, 0.236473, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
