"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.81465, 0.0945324, 0.262389, 1, 1, 1, 1, 1, 1
-0.708691, 0.111196, 0.243721, 2, 1, 1, 1, 1, 1
-0.620944, 0.16004, 0.191905, 3, 1, 1, 1, 1, 1
-0.503038, 0.184211, 0.133341, 4, 1, 1, 1, 1, 1
-0.347702, 0.141846, 0.106546, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.807598, 0.27346, 0.274559, 1, 2, 1, 1, 1, 1
-0.710017, 0.27439, 0.274827, 2, 2, 1, 1, 1, 1
-0.631253, 0.248599, 0.265458, 3, 2, 1, 1, 1, 1
-0.567787, 0.325614, 0.213374, 4, 2, 1, 1, 1, 1
-0.402164, 0.340195, 0.102223, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.814424, 0.418913, 0.299357, 1, 3, 1, 1, 1, 1
-0.709152, 0.400594, 0.30053, 2, 3, 1, 1, 1, 1
-0.6042, 0.347106, 0.310726, 3, 3, 1, 1, 1, 1
-0.570641, 0.413435, 0.288171, 4, 3, 1, 1, 1, 1
-0.413514, 0.397522, 0.130601, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.817624, 0.559351, 0.265109, 1, 4, 1, 1, 1, 1
-0.707579, 0.551612, 0.257188, 2, 4, 1, 1, 1, 1
-0.598908, 0.559784, 0.256716, 3, 4, 1, 1, 1, 1
-0.511486, 0.554498, 0.245667, 4, 4, 1, 1, 1, 1
-0.341916, 0.481047, 0.0244211, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.820801, 0.710251, 0.209975, 1, 5, 1, 1, 1, 1
-0.707533, 0.715885, 0.211781, 2, 5, 1, 1, 1, 1
-0.592639, 0.746718, 0.223975, 3, 5, 1, 1, 1, 1
-0.478886, 0.705897, 0.169427, 4, 5, 1, 1, 1, 1
-0.327914, 0.631712, -0.0623082, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.824976, 0.114896, 0.308856, 1, 1, 2, 1, 1, 1
-0.709078, 0.123705, 0.300285, 2, 1, 2, 1, 1, 1
-0.601024, 0.129582, 0.292968, 3, 1, 2, 1, 1, 1
-0.491636, 0.1732, 0.247717, 4, 1, 2, 1, 1, 1
-0.353965, 0.166546, 0.21969, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.82794, 0.305922, 0.314224, 1, 2, 2, 1, 1, 1
-0.72875, 0.335334, 0.268733, 2, 2, 2, 1, 1, 1
-0.611379, 0.264321, 0.281268, 3, 2, 2, 1, 1, 1
-0.573221, 0.382145, 0.254014, 4, 2, 2, 1, 1, 1
-0.445398, 0.45407, 0.112991, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.836808, 0.431124, 0.330842, 1, 3, 2, 1, 1, 1
-0.718022, 0.421132, 0.28801, 2, 3, 2, 1, 1, 1
-0.574153, 0.348089, 0.299523, 3, 3, 2, 1, 1, 1
-0.5563, 0.434695, 0.331712, 4, 3, 2, 1, 1, 1
-0.350013, 0.373066, 0.12546, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828507, 0.560374, 0.320896, 1, 4, 2, 1, 1, 1
-0.703204, 0.544063, 0.314264, 2, 4, 2, 1, 1, 1
-0.584567, 0.544638, 0.33398, 3, 4, 2, 1, 1, 1
-0.482971, 0.530014, 0.327663, 4, 4, 2, 1, 1, 1
-0.247426, 0.376634, 0.0993817, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.826838, 0.70922, 0.304228, 1, 5, 2, 1, 1, 1
-0.707306, 0.709569, 0.302181, 2, 5, 2, 1, 1, 1
-0.589136, 0.725271, 0.321612, 3, 5, 2, 1, 1, 1
-0.471186, 0.713413, 0.287064, 4, 5, 2, 1, 1, 1
-0.321, 0.65644, 0.104785, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
