"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.820765, 0.0956183, 0.224179, 1, 1, 1, 1, 1, 1
-0.707429, 0.105435, 0.212195, 2, 1, 1, 1, 1, 1
-0.603929, 0.133652, 0.181162, 3, 1, 1, 1, 1, 1
-0.486994, 0.151923, 0.14446, 4, 1, 1, 1, 1, 1
-0.346278, 0.130602, 0.128108, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.815733, 0.259199, 0.227302, 1, 2, 1, 1, 1, 1
-0.705555, 0.25771, 0.230284, 2, 2, 1, 1, 1, 1
-0.614404, 0.255554, 0.227216, 3, 2, 1, 1, 1, 1
-0.531445, 0.304921, 0.186274, 4, 2, 1, 1, 1, 1
-0.378803, 0.311583, 0.119425, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.818844, 0.410305, 0.236203, 1, 3, 1, 1, 1, 1
-0.706547, 0.403446, 0.240527, 2, 3, 1, 1, 1, 1
-0.603916, 0.38806, 0.256228, 3, 3, 1, 1, 1, 1
-0.537231, 0.418126, 0.237889, 4, 3, 1, 1, 1, 1
-0.386604, 0.40329, 0.134949, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.821939, 0.56001, 0.215709, 1, 4, 1, 1, 1, 1
-0.706769, 0.556974, 0.212554, 2, 4, 1, 1, 1, 1
-0.594132, 0.563958, 0.223858, 3, 4, 1, 1, 1, 1
-0.498143, 0.556483, 0.218569, 4, 4, 1, 1, 1, 1
-0.343559, 0.516415, 0.0754464, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.824221, 0.711571, 0.18503, 1, 5, 1, 1, 1, 1
-0.706471, 0.712286, 0.186761, 2, 5, 1, 1, 1, 1
-0.587759, 0.730005, 0.200017, 3, 5, 1, 1, 1, 1
-0.473383, 0.702546, 0.164699, 4, 5, 1, 1, 1, 1
-0.332714, 0.67086, 0.0206424, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.826352, 0.107423, 0.301629, 1, 1, 2, 1, 1, 1
-0.707054, 0.11124, 0.296538, 2, 1, 2, 1, 1, 1
-0.593527, 0.116797, 0.29385, 3, 1, 2, 1, 1, 1
-0.480545, 0.145824, 0.26724, 4, 1, 2, 1, 1, 1
-0.349144, 0.143411, 0.248722, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.826989, 0.275912, 0.303548, 1, 2, 2, 1, 1, 1
-0.713592, 0.287446, 0.279522, 2, 2, 2, 1, 1, 1
-0.600764, 0.263399, 0.289876, 3, 2, 2, 1, 1, 1
-0.53242, 0.336696, 0.265505, 4, 2, 2, 1, 1, 1
-0.402099, 0.376594, 0.177684, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.831634, 0.415791, 0.312224, 1, 3, 2, 1, 1, 1
-0.710841, 0.412915, 0.290621, 2, 3, 2, 1, 1, 1
-0.587202, 0.390963, 0.302065, 3, 3, 2, 1, 1, 1
-0.5251, 0.429635, 0.313321, 4, 3, 2, 1, 1, 1
-0.343843, 0.389738, 0.181041, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.82815, 0.560913, 0.306521, 1, 4, 2, 1, 1, 1
-0.705167, 0.553747, 0.30332, 2, 4, 2, 1, 1, 1
-0.587439, 0.556607, 0.319689, 3, 4, 2, 1, 1, 1
-0.479665, 0.543639, 0.315931, 4, 4, 2, 1, 1, 1
-0.287133, 0.459074, 0.172405, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827522, 0.712268, 0.297274, 1, 5, 2, 1, 1, 1
-0.706962, 0.711729, 0.296151, 2, 5, 2, 1, 1, 1
-0.587496, 0.721315, 0.310654, 3, 5, 2, 1, 1, 1
-0.469635, 0.711541, 0.289925, 4, 5, 2, 1, 1, 1
-0.328002, 0.681649, 0.180019, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
