"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.816261, 0.0942811, 0.253647, 1, 1, 1, 1, 1, 1
-0.708288, 0.109189, 0.2364, 2, 1, 1, 1, 1, 1
-0.616325, 0.152843, 0.189616, 3, 1, 1, 1, 1, 1
-0.499056, 0.176299, 0.135931, 4, 1, 1, 1, 1, 1
-0.347538, 0.139893, 0.111689, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.809536, 0.268422, 0.263103, 1, 2, 1, 1, 1, 1
-0.708311, 0.268239, 0.264329, 2, 2, 1, 1, 1, 1
-0.627341, 0.251018, 0.256716, 3, 2, 1, 1, 1, 1
-0.559813, 0.321823, 0.205526, 4, 2, 1, 1, 1, 1
-0.396588, 0.333984, 0.105196, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.815219, 0.415848, 0.283254, 1, 3, 1, 1, 1, 1
-0.70826, 0.401034, 0.285548, 2, 3, 1, 1, 1, 1
-0.605285, 0.360348, 0.298873, 3, 3, 1, 1, 1, 1
-0.563945, 0.415731, 0.276317, 4, 3, 1, 1, 1, 1
-0.40712, 0.398745, 0.129799, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.818614, 0.559377, 0.252404, 1, 4, 1, 1, 1, 1
-0.707363, 0.553183, 0.246005, 2, 4, 1, 1, 1, 1
-0.597661, 0.561736, 0.251293, 3, 4, 1, 1, 1, 1
-0.509018, 0.554832, 0.240772, 4, 4, 1, 1, 1, 1
-0.342744, 0.489654, 0.0345262, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.821692, 0.71056, 0.203496, 1, 5, 1, 1, 1, 1
-0.70723, 0.714918, 0.205681, 2, 5, 1, 1, 1, 1
-0.591073, 0.742861, 0.220074, 3, 5, 1, 1, 1, 1
-0.477801, 0.703945, 0.168545, 4, 5, 1, 1, 1, 1
-0.329338, 0.641225, -0.0448485, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.825318, 0.112503, 0.307139, 1, 1, 2, 1, 1, 1
-0.708364, 0.11975, 0.299383, 2, 1, 2, 1, 1, 1
-0.598975, 0.125968, 0.293582, 3, 1, 2, 1, 1, 1
-0.488925, 0.166541, 0.252991, 4, 1, 2, 1, 1, 1
-0.352801, 0.161238, 0.226917, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827482, 0.296548, 0.31146, 1, 2, 2, 1, 1, 1
-0.723767, 0.320178, 0.271725, 2, 2, 2, 1, 1, 1
-0.608691, 0.264526, 0.284302, 3, 2, 2, 1, 1, 1
-0.563709, 0.371717, 0.25636, 4, 2, 2, 1, 1, 1
-0.434407, 0.434954, 0.127784, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.835199, 0.426071, 0.326006, 1, 3, 2, 1, 1, 1
-0.715741, 0.418246, 0.289043, 2, 3, 2, 1, 1, 1
-0.578895, 0.36237, 0.3015, 3, 3, 2, 1, 1, 1
-0.549548, 0.434224, 0.327069, 4, 3, 2, 1, 1, 1
-0.347819, 0.376934, 0.136724, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828348, 0.560397, 0.317174, 1, 4, 2, 1, 1, 1
-0.703781, 0.546817, 0.311571, 2, 4, 2, 1, 1, 1
-0.585636, 0.548612, 0.331787, 3, 4, 2, 1, 1, 1
-0.482853, 0.53337, 0.325418, 4, 4, 2, 1, 1, 1
-0.257777, 0.397992, 0.114712, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827019, 0.710035, 0.302443, 1, 5, 2, 1, 1, 1
-0.70722, 0.710128, 0.300764, 2, 5, 2, 1, 1, 1
-0.588668, 0.724558, 0.319953, 3, 5, 2, 1, 1, 1
-0.471249, 0.71231, 0.287995, 4, 5, 2, 1, 1, 1
-0.323005, 0.662328, 0.121616, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
