"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.817779, 0.0943547, 0.244614, 1, 1, 1, 1, 1, 1
-0.707944, 0.107583, 0.228919, 2, 1, 1, 1, 1, 1
-0.611995, 0.146149, 0.187173, 3, 1, 1, 1, 1, 1
-0.49516, 0.168458, 0.138554, 4, 1, 1, 1, 1, 1
-0.347287, 0.137479, 0.116864, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.811483, 0.264399, 0.251628, 1, 2, 1, 1, 1, 1
-0.706995, 0.263483, 0.253658, 2, 2, 1, 1, 1, 1
-0.623342, 0.252961, 0.247706, 3, 2, 1, 1, 1, 1
-0.551383, 0.317293, 0.198499, 4, 2, 1, 1, 1, 1
-0.391006, 0.327394, 0.10893, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.816182, 0.413404, 0.267581, 1, 3, 1, 1, 1, 1
-0.707511, 0.401654, 0.270853, 2, 3, 1, 1, 1, 1
-0.605723, 0.371423, 0.286133, 3, 3, 1, 1, 1, 1
-0.556462, 0.417301, 0.264224, 4, 3, 1, 1, 1, 1
-0.400683, 0.400146, 0.130229, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.819639, 0.559485, 0.240089, 1, 4, 1, 1, 1, 1
-0.707154, 0.554565, 0.235004, 2, 4, 1, 1, 1, 1
-0.596582, 0.563017, 0.244011, 3, 4, 1, 1, 1, 1
-0.506153, 0.555218, 0.234828, 4, 4, 1, 1, 1, 1
-0.343241, 0.498283, 0.0463027, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.822542, 0.710858, 0.19723, 1, 5, 1, 1, 1, 1
-0.706949, 0.713937, 0.199529, 2, 5, 1, 1, 1, 1
-0.589801, 0.738731, 0.214751, 3, 5, 1, 1, 1, 1
-0.476541, 0.702576, 0.167522, 4, 5, 1, 1, 1, 1
-0.330477, 0.650797, -0.0255692, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.825651, 0.110477, 0.305411, 1, 1, 2, 1, 1, 1
-0.707792, 0.1164, 0.298499, 2, 1, 2, 1, 1, 1
-0.597072, 0.122689, 0.293955, 3, 1, 2, 1, 1, 1
-0.486256, 0.159933, 0.257885, 4, 1, 2, 1, 1, 1
-0.35165, 0.155787, 0.233997, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827165, 0.288511, 0.308809, 1, 2, 2, 1, 1, 1
-0.719618, 0.307355, 0.27451, 2, 2, 2, 1, 1, 1
-0.606099, 0.264461, 0.28678, 3, 2, 2, 1, 1, 1
-0.554028, 0.36101, 0.258957, 4, 2, 2, 1, 1, 1
-0.423784, 0.416249, 0.143053, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.833808, 0.42187, 0.321358, 1, 3, 2, 1, 1, 1
-0.713796, 0.415973, 0.28984, 2, 3, 2, 1, 1, 1
-0.582669, 0.37408, 0.302624, 3, 3, 2, 1, 1, 1
-0.542359, 0.433317, 0.322515, 4, 3, 2, 1, 1, 1
-0.346068, 0.381026, 0.149344, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828235, 0.560489, 0.313588, 1, 4, 2, 1, 1, 1
-0.704299, 0.54931, 0.30889, 2, 4, 2, 1, 1, 1
-0.586522, 0.551858, 0.328671, 3, 4, 2, 1, 1, 1
-0.48234, 0.536678, 0.322825, 4, 4, 2, 1, 1, 1
-0.267545, 0.41843, 0.131753, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827189, 0.710796, 0.300705, 1, 5, 2, 1, 1, 1
-0.707136, 0.710647, 0.299289, 2, 5, 2, 1, 1, 1
-0.588274, 0.723637, 0.317557, 3, 5, 2, 1, 1, 1
-0.471003, 0.711592, 0.288813, 4, 5, 2, 1, 1, 1
-0.324668, 0.668379, 0.139488, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
