"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.81703, 0.0942759, 0.249172, 1, 1, 1, 1, 1, 1
-0.708108, 0.108336, 0.232684, 2, 1, 1, 1, 1, 1
-0.614122, 0.149433, 0.188418, 3, 1, 1, 1, 1, 1
-0.497099, 0.172371, 0.137233, 4, 1, 1, 1, 1, 1
-0.347426, 0.138747, 0.11427, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.810507, 0.266281, 0.257367, 1, 2, 1, 1, 1, 1
-0.707602, 0.265689, 0.259016, 2, 2, 1, 1, 1, 1
-0.625355, 0.25205, 0.252252, 3, 2, 1, 1, 1, 1
-0.555663, 0.319656, 0.201908, 4, 2, 1, 1, 1, 1
-0.393802, 0.330745, 0.106966, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.815678, 0.414547, 0.275357, 1, 3, 1, 1, 1, 1
-0.707864, 0.401322, 0.278167, 2, 3, 1, 1, 1, 1
-0.605596, 0.366154, 0.292614, 3, 3, 1, 1, 1, 1
-0.560312, 0.416608, 0.270295, 4, 3, 1, 1, 1, 1
-0.40391, 0.399431, 0.12986, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.819122, 0.559421, 0.246191, 1, 4, 1, 1, 1, 1
-0.707257, 0.553896, 0.24048, 2, 4, 1, 1, 1, 1
-0.597112, 0.562453, 0.247864, 3, 4, 1, 1, 1, 1
-0.507641, 0.55501, 0.237933, 4, 4, 1, 1, 1, 1
-0.343028, 0.493969, 0.0402211, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.822122, 0.710711, 0.200331, 1, 5, 1, 1, 1, 1
-0.707087, 0.714425, 0.202607, 2, 5, 1, 1, 1, 1
-0.590405, 0.740817, 0.217575, 3, 5, 1, 1, 1, 1
-0.47719, 0.703165, 0.168057, 4, 5, 1, 1, 1, 1
-0.329932, 0.646005, -0.0354278, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.825485, 0.111443, 0.306278, 1, 1, 2, 1, 1, 1
-0.708059, 0.117998, 0.298941, 2, 1, 2, 1, 1, 1
-0.598005, 0.124287, 0.2938, 3, 1, 2, 1, 1, 1
-0.487587, 0.163234, 0.255481, 4, 1, 2, 1, 1, 1
-0.352224, 0.158535, 0.230473, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827305, 0.292358, 0.310121, 1, 2, 2, 1, 1, 1
-0.721585, 0.313476, 0.273148, 2, 2, 2, 1, 1, 1
-0.607385, 0.26453, 0.285617, 3, 2, 2, 1, 1, 1
-0.558897, 0.366409, 0.257622, 4, 2, 2, 1, 1, 1
-0.429053, 0.425568, 0.135349, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.834474, 0.423862, 0.323657, 1, 3, 2, 1, 1, 1
-0.714724, 0.417035, 0.289475, 2, 3, 2, 1, 1, 1
-0.580911, 0.368544, 0.302175, 3, 3, 2, 1, 1, 1
-0.546016, 0.433829, 0.324776, 4, 3, 2, 1, 1, 1
-0.346887, 0.378964, 0.142855, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828285, 0.560435, 0.315362, 1, 4, 2, 1, 1, 1
-0.704048, 0.548096, 0.310228, 2, 4, 2, 1, 1, 1
-0.586108, 0.550322, 0.330335, 3, 4, 2, 1, 1, 1
-0.482649, 0.535027, 0.324168, 4, 4, 2, 1, 1, 1
-0.262724, 0.408325, 0.123033, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827105, 0.710423, 0.301567, 1, 5, 2, 1, 1, 1
-0.707178, 0.710392, 0.300032, 2, 5, 2, 1, 1, 1
-0.588464, 0.724119, 0.318839, 3, 5, 2, 1, 1, 1
-0.471162, 0.711897, 0.288423, 4, 5, 2, 1, 1, 1
-0.323867, 0.665334, 0.130434, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
