"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.82629, 0.100946, 0.177924, 1, 1, 1, 1, 1, 1
-0.706781, 0.103637, 0.17493, 2, 1, 1, 1, 1, 1
-0.589987, 0.111263, 0.167009, 3, 1, 1, 1, 1, 1
-0.469948, 0.116987, 0.155451, 4, 1, 1, 1, 1, 1
-0.342938, 0.111516, 0.150578, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.824756, 0.25636, 0.178146, 1, 2, 1, 1, 1, 1
-0.705835, 0.255657, 0.179877, 2, 2, 1, 1, 1, 1
-0.593499, 0.256873, 0.179937, 3, 2, 1, 1, 1, 1
-0.483117, 0.271345, 0.166407, 4, 2, 1, 1, 1, 1
-0.351913, 0.272816, 0.147421, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.82551, 0.40919, 0.179474, 1, 3, 1, 1, 1, 1
-0.706337, 0.408072, 0.181735, 2, 3, 1, 1, 1, 1
-0.591579, 0.406168, 0.187601, 3, 3, 1, 1, 1, 1
-0.485328, 0.413151, 0.180963, 4, 3, 1, 1, 1, 1
-0.354363, 0.408382, 0.152117, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.826543, 0.562259, 0.173871, 1, 4, 1, 1, 1, 1
-0.706565, 0.561665, 0.173261, 2, 4, 1, 1, 1, 1
-0.587747, 0.563767, 0.177456, 3, 4, 1, 1, 1, 1
-0.473795, 0.561301, 0.176127, 4, 4, 1, 1, 1, 1
-0.342362, 0.55026, 0.138155, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.827191, 0.715116, 0.166173, 1, 5, 1, 1, 1, 1
-0.706418, 0.714885, 0.166668, 2, 5, 1, 1, 1, 1
-0.585733, 0.720048, 0.170784, 3, 5, 1, 1, 1, 1
-0.466285, 0.712895, 0.160441, 4, 5, 1, 1, 1, 1
-0.338771, 0.703615, 0.123081, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.827776, 0.10413, 0.293254, 1, 1, 2, 1, 1, 1
-0.706637, 0.10503, 0.291906, 2, 1, 2, 1, 1, 1
-0.587257, 0.106819, 0.291447, 3, 1, 2, 1, 1, 1
-0.468206, 0.115424, 0.283688, 4, 1, 2, 1, 1, 1
-0.343725, 0.114891, 0.278317, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827797, 0.260612, 0.293623, 1, 2, 2, 1, 1, 1
-0.707724, 0.26317, 0.287402, 2, 2, 2, 1, 1, 1
-0.589433, 0.258954, 0.290671, 3, 2, 2, 1, 1, 1
-0.483121, 0.280085, 0.28241, 4, 2, 2, 1, 1, 1
-0.358124, 0.290722, 0.257253, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.828976, 0.410343, 0.295778, 1, 3, 2, 1, 1, 1
-0.707533, 0.410462, 0.290393, 2, 3, 2, 1, 1, 1
-0.587102, 0.407515, 0.293979, 3, 3, 2, 1, 1, 1
-0.481481, 0.416365, 0.295712, 4, 3, 2, 1, 1, 1
-0.341877, 0.404914, 0.258534, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828232, 0.56254, 0.294193, 1, 4, 2, 1, 1, 1
-0.706379, 0.561083, 0.293425, 2, 4, 2, 1, 1, 1
-0.586163, 0.562141, 0.298109, 3, 4, 2, 1, 1, 1
-0.468444, 0.557926, 0.297272, 4, 4, 2, 1, 1, 1
-0.326554, 0.535366, 0.259251, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.8281, 0.715517, 0.291826, 1, 5, 2, 1, 1, 1
-0.706711, 0.715228, 0.291513, 2, 5, 2, 1, 1, 1
-0.585771, 0.717894, 0.295545, 3, 5, 2, 1, 1, 1
-0.465202, 0.715105, 0.290024, 4, 5, 2, 1, 1, 1
-0.337343, 0.707121, 0.261907, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
