"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.815469, 0.094368, 0.258047, 1, 1, 1, 1, 1, 1
-0.708482, 0.110142, 0.240073, 2, 1, 1, 1, 1, 1
-0.618599, 0.156377, 0.190774, 3, 1, 1, 1, 1, 1
-0.501033, 0.180242, 0.134639, 4, 1, 1, 1, 1, 1
-0.347629, 0.140923, 0.109117, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.808569, 0.270816, 0.268831, 1, 2, 1, 1, 1, 1
-0.709116, 0.271137, 0.269596, 2, 2, 1, 1, 1, 1
-0.629304, 0.249867, 0.261111, 3, 2, 1, 1, 1, 1
-0.563847, 0.323804, 0.209348, 4, 2, 1, 1, 1, 1
-0.399371, 0.337126, 0.103617, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.814802, 0.417303, 0.291255, 1, 3, 1, 1, 1, 1
-0.708692, 0.40079, 0.292998, 2, 3, 1, 1, 1, 1
-0.604814, 0.354004, 0.304906, 3, 3, 1, 1, 1, 1
-0.56738, 0.414673, 0.282271, 4, 3, 1, 1, 1, 1
-0.410318, 0.398105, 0.130044, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.818115, 0.559354, 0.258711, 1, 4, 1, 1, 1, 1
-0.70747, 0.552422, 0.251572, 2, 4, 1, 1, 1, 1
-0.598251, 0.56085, 0.254255, 3, 4, 1, 1, 1, 1
-0.510295, 0.554664, 0.243342, 4, 4, 1, 1, 1, 1
-0.342377, 0.485349, 0.0292523, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.821252, 0.710407, 0.206712, 1, 5, 1, 1, 1, 1
-0.707379, 0.715408, 0.20874, 2, 5, 1, 1, 1, 1
-0.591814, 0.744834, 0.222216, 3, 5, 1, 1, 1, 1
-0.478367, 0.704871, 0.169, 4, 5, 1, 1, 1, 1
-0.328671, 0.63646, -0.0538077, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.825149, 0.113655, 0.307997, 1, 1, 2, 1, 1, 1
-0.708704, 0.121652, 0.299829, 2, 1, 2, 1, 1, 1
-0.599981, 0.127731, 0.293305, 3, 1, 2, 1, 1, 1
-0.490273, 0.169859, 0.250408, 4, 1, 2, 1, 1, 1
-0.35338, 0.163904, 0.223327, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827695, 0.30107, 0.312827, 1, 2, 2, 1, 1, 1
-0.726157, 0.327461, 0.270251, 2, 2, 2, 1, 1, 1
-0.61002, 0.264454, 0.282849, 3, 2, 2, 1, 1, 1
-0.568477, 0.376952, 0.255162, 4, 2, 2, 1, 1, 1
-0.43985, 0.444438, 0.120343, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.835978, 0.428491, 0.328401, 1, 3, 2, 1, 1, 1
-0.716842, 0.41961, 0.288552, 2, 3, 2, 1, 1, 1
-0.576638, 0.355557, 0.300611, 3, 3, 2, 1, 1, 1
-0.55297, 0.434508, 0.329382, 4, 3, 2, 1, 1, 1
-0.348862, 0.374963, 0.130937, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828422, 0.560377, 0.319018, 1, 4, 2, 1, 1, 1
-0.7035, 0.545473, 0.312915, 2, 4, 2, 1, 1, 1
-0.585119, 0.54672, 0.333008, 3, 4, 2, 1, 1, 1
-0.482959, 0.531701, 0.326577, 4, 4, 2, 1, 1, 1
-0.252686, 0.387436, 0.106826, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.82693, 0.709634, 0.30333, 1, 5, 2, 1, 1, 1
-0.707263, 0.709854, 0.30148, 2, 5, 2, 1, 1, 1
-0.58889, 0.724945, 0.320882, 3, 5, 2, 1, 1, 1
-0.471257, 0.71282, 0.287538, 4, 5, 2, 1, 1, 1
-0.322056, 0.659364, 0.113063, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
