"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.827956, 0.102909, 0.163002, 1, 1, 1, 1, 1, 1
-0.706665, 0.103355, 0.162659, 2, 1, 1, 1, 1, 1
-0.585846, 0.104591, 0.161576, 3, 1, 1, 1, 1, 1
-0.464481, 0.105676, 0.158957, 4, 1, 1, 1, 1, 1
-0.341881, 0.10483, 0.158085, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.827657, 0.256507, 0.163137, 1, 2, 1, 1, 1, 1
-0.706483, 0.256363, 0.163549, 2, 2, 1, 1, 1, 1
-0.586458, 0.256745, 0.163626, 3, 2, 1, 1, 1, 1
-0.466717, 0.259318, 0.160842, 4, 2, 1, 1, 1, 1
-0.343382, 0.25955, 0.15763, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.827758, 0.409796, 0.163415, 1, 3, 1, 1, 1, 1
-0.706595, 0.409637, 0.163906, 2, 3, 1, 1, 1, 1
-0.586274, 0.40954, 0.164931, 3, 3, 1, 1, 1, 1
-0.467158, 0.410612, 0.163313, 4, 3, 1, 1, 1, 1
-0.343738, 0.409631, 0.158345, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.827958, 0.563157, 0.162482, 1, 4, 1, 1, 1, 1
-0.706636, 0.56305, 0.162443, 2, 4, 1, 1, 1, 1
-0.585564, 0.563509, 0.163295, 3, 4, 1, 1, 1, 1
-0.465261, 0.563178, 0.162707, 4, 4, 1, 1, 1, 1
-0.341828, 0.560638, 0.156164, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.828082, 0.716497, 0.161243, 1, 5, 1, 1, 1, 1
-0.706588, 0.716456, 0.16146, 2, 5, 1, 1, 1, 1
-0.585239, 0.717772, 0.162467, 3, 5, 1, 1, 1, 1
-0.464081, 0.716949, 0.16023, 4, 5, 1, 1, 1, 1
-0.341209, 0.713601, 0.153936, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.828229, 0.103431, 0.290552, 1, 1, 2, 1, 1, 1
-0.706649, 0.103573, 0.290345, 2, 1, 2, 1, 1, 1
-0.585383, 0.103897, 0.290324, 3, 1, 2, 1, 1, 1
-0.464179, 0.105437, 0.288811, 4, 1, 2, 1, 1, 1
-0.34202, 0.105368, 0.287897, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.82821, 0.257193, 0.290638, 1, 2, 2, 1, 1, 1
-0.706778, 0.25758, 0.289632, 2, 2, 2, 1, 1, 1
-0.585759, 0.257105, 0.290201, 3, 2, 2, 1, 1, 1
-0.466711, 0.260786, 0.288593, 4, 2, 2, 1, 1, 1
-0.344402, 0.262557, 0.284264, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.828399, 0.409975, 0.291007, 1, 3, 2, 1, 1, 1
-0.706789, 0.410033, 0.290152, 2, 3, 2, 1, 1, 1
-0.58549, 0.409789, 0.290791, 3, 3, 2, 1, 1, 1
-0.466452, 0.411133, 0.290837, 4, 3, 2, 1, 1, 1
-0.341494, 0.409047, 0.284277, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828294, 0.563207, 0.290742, 1, 4, 2, 1, 1, 1
-0.706622, 0.562986, 0.290634, 2, 4, 2, 1, 1, 1
-0.585252, 0.563199, 0.291485, 3, 4, 2, 1, 1, 1
-0.464253, 0.562421, 0.291221, 4, 4, 2, 1, 1, 1
-0.338971, 0.558396, 0.28443, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.828279, 0.716521, 0.290357, 1, 5, 2, 1, 1, 1
-0.706664, 0.716478, 0.290335, 2, 5, 2, 1, 1, 1
-0.585164, 0.717015, 0.29109, 3, 5, 2, 1, 1, 1
-0.463726, 0.716542, 0.290056, 4, 5, 2, 1, 1, 1
-0.340844, 0.714761, 0.28499, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
