"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.818513, 0.0945212, 0.239929, 1, 1, 1, 1, 1, 1
-0.707795, 0.106926, 0.225065, 2, 1, 1, 1, 1, 1
-0.60994, 0.142977, 0.185855, 3, 1, 1, 1, 1, 1
-0.493217, 0.164529, 0.139916, 4, 1, 1, 1, 1, 1
-0.347112, 0.136068, 0.1195, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.812475, 0.262767, 0.245848, 1, 2, 1, 1, 1, 1
-0.70649, 0.261605, 0.248207, 2, 2, 1, 1, 1, 1
-0.621284, 0.253758, 0.243029, 3, 2, 1, 1, 1, 1
-0.546921, 0.314702, 0.19528, 4, 2, 1, 1, 1, 1
-0.388167, 0.323886, 0.111109, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.816739, 0.412416, 0.259887, 1, 3, 1, 1, 1, 1
-0.707203, 0.402026, 0.263553, 2, 3, 1, 1, 1, 1
-0.605648, 0.376186, 0.279379, 3, 3, 1, 1, 1, 1
-0.55234, 0.417805, 0.258057, 4, 3, 1, 1, 1, 1
-0.397408, 0.400888, 0.130906, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.82017, 0.559571, 0.234069, 1, 4, 1, 1, 1, 1
-0.707053, 0.555194, 0.229548, 2, 4, 1, 1, 1, 1
-0.596047, 0.563435, 0.23973, 3, 4, 1, 1, 1, 1
-0.50452, 0.555457, 0.231416, 4, 4, 1, 1, 1, 1
-0.343394, 0.502623, 0.0527881, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.822955, 0.711005, 0.194183, 1, 5, 1, 1, 1, 1
-0.706818, 0.713463, 0.196437, 2, 5, 1, 1, 1, 1
-0.589247, 0.73661, 0.211604, 3, 5, 1, 1, 1, 1
-0.47585, 0.702199, 0.16693, 4, 5, 1, 1, 1, 1
-0.330999, 0.655622, -0.0152023, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.825818, 0.109603, 0.304532, 1, 1, 2, 1, 1, 1
-0.70756, 0.114946, 0.29805, 2, 1, 2, 1, 1, 1
-0.596172, 0.121166, 0.294041, 3, 1, 2, 1, 1, 1
-0.484915, 0.156606, 0.260225, 4, 1, 2, 1, 1, 1
-0.351068, 0.152962, 0.237522, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827063, 0.284988, 0.307518, 1, 2, 2, 1, 1, 1
-0.717859, 0.301772, 0.275814, 2, 2, 2, 1, 1, 1
-0.604819, 0.264317, 0.287783, 3, 2, 2, 1, 1, 1
-0.549052, 0.355461, 0.260379, 4, 2, 2, 1, 1, 1
-0.418553, 0.406892, 0.150975, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.833197, 0.420086, 0.319099, 1, 3, 2, 1, 1, 1
-0.712953, 0.415044, 0.290136, 2, 3, 2, 1, 1, 1
-0.584171, 0.37902, 0.302846, 3, 3, 2, 1, 1, 1
-0.538533, 0.43267, 0.320273, 4, 3, 2, 1, 1, 1
-0.345362, 0.383119, 0.156259, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828196, 0.56056, 0.311841, 1, 4, 2, 1, 1, 1
-0.704533, 0.550465, 0.307547, 2, 4, 2, 1, 1, 1
-0.586869, 0.553232, 0.326796, 3, 4, 2, 1, 1, 1
-0.481914, 0.538334, 0.321368, 4, 4, 2, 1, 1, 1
-0.272295, 0.428389, 0.140917, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827271, 0.711158, 0.299854, 1, 5, 2, 1, 1, 1
-0.707094, 0.710898, 0.298535, 2, 5, 2, 1, 1, 1
-0.58809, 0.723116, 0.316108, 3, 5, 2, 1, 1, 1
-0.470775, 0.7114, 0.28916, 4, 5, 2, 1, 1, 1
-0.325442, 0.671484, 0.148835, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
