"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.811871, 0.0954369, 0.275704, 1, 1, 1, 1, 1, 1
-0.709422, 0.115083, 0.25502, 2, 1, 1, 1, 1, 1
-0.628657, 0.172198, 0.195399, 3, 1, 1, 1, 1, 1
-0.509482, 0.196792, 0.12909, 4, 1, 1, 1, 1, 1
-0.347868, 0.144189, 0.0983906, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.804443, 0.283057, 0.29243, 1, 2, 1, 1, 1, 1
-0.713355, 0.286768, 0.290904, 2, 2, 1, 1, 1, 1
-0.637253, 0.243841, 0.278793, 3, 2, 1, 1, 1, 1
-0.579596, 0.33034, 0.227038, 4, 2, 1, 1, 1, 1
-0.410986, 0.349572, 0.0988856, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.813433, 0.424887, 0.325005, 1, 3, 1, 1, 1, 1
-0.710666, 0.400342, 0.324506, 2, 3, 1, 1, 1, 1
-0.60162, 0.322073, 0.327455, 3, 3, 1, 1, 1, 1
-0.579893, 0.408509, 0.306109, 4, 3, 1, 1, 1, 1
-0.423453, 0.396198, 0.13428, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.816121, 0.55945, 0.285446, 1, 4, 1, 1, 1, 1
-0.707921, 0.548772, 0.274933, 2, 4, 1, 1, 1, 1
-0.601665, 0.555237, 0.260727, 3, 4, 1, 1, 1, 1
-0.514722, 0.553959, 0.251586, 4, 4, 1, 1, 1, 1
-0.339825, 0.467818, 0.0125367, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.819321, 0.709696, 0.220348, 1, 5, 1, 1, 1, 1
-0.70805, 0.717234, 0.221063, 2, 5, 1, 1, 1, 1
-0.595883, 0.751786, 0.226612, 3, 5, 1, 1, 1, 1
-0.480213, 0.709446, 0.170692, 4, 5, 1, 1, 1, 1
-0.324912, 0.61724, -0.0854705, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.824399, 0.119212, 0.31157, 1, 1, 2, 1, 1, 1
-0.710422, 0.130934, 0.301813, 2, 1, 2, 1, 1, 1
-0.604481, 0.135869, 0.291597, 3, 1, 2, 1, 1, 1
-0.495985, 0.183848, 0.238513, 4, 1, 2, 1, 1, 1
-0.355842, 0.174751, 0.207974, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.828835, 0.322803, 0.318739, 1, 2, 2, 1, 1, 1
-0.737914, 0.363271, 0.263879, 2, 2, 2, 1, 1, 1
-0.615808, 0.263526, 0.275772, 3, 2, 2, 1, 1, 1
-0.587969, 0.398353, 0.250599, 4, 2, 2, 1, 1, 1
-0.463374, 0.485403, 0.090456, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.839662, 0.440584, 0.338643, 1, 3, 2, 1, 1, 1
-0.72209, 0.426836, 0.286158, 2, 3, 2, 1, 1, 1
-0.565217, 0.320763, 0.295138, 3, 3, 2, 1, 1, 1
-0.566211, 0.4348, 0.339005, 4, 3, 2, 1, 1, 1
-0.354154, 0.367865, 0.110072, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828829, 0.560476, 0.32691, 1, 4, 2, 1, 1, 1
-0.702212, 0.539284, 0.318485, 2, 4, 2, 1, 1, 1
-0.582803, 0.536945, 0.335236, 3, 4, 2, 1, 1, 1
-0.482448, 0.52467, 0.330763, 4, 4, 2, 1, 1, 1
-0.229938, 0.341623, 0.0791901, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.826531, 0.707854, 0.307074, 1, 5, 2, 1, 1, 1
-0.707456, 0.70861, 0.30423, 2, 5, 2, 1, 1, 1
-0.59013, 0.725841, 0.32245, 3, 5, 2, 1, 1, 1
-0.470462, 0.715688, 0.285684, 4, 5, 2, 1, 1, 1
-0.316942, 0.647672, 0.0810793, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
