"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.813792, 0.0947695, 0.26672, 1, 1, 1, 1, 1, 1
-0.708914, 0.112358, 0.247383, 2, 1, 1, 1, 1, 1
-0.623377, 0.16386, 0.193026, 3, 1, 1, 1, 1, 1
-0.505091, 0.188245, 0.132012, 4, 1, 1, 1, 1, 1
-0.347762, 0.142678, 0.103946, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.806608, 0.276363, 0.280331, 1, 2, 1, 1, 1, 1
-0.711013, 0.278029, 0.280067, 2, 2, 1, 1, 1, 1
-0.633203, 0.247201, 0.269801, 3, 2, 1, 1, 1, 1
-0.571676, 0.327285, 0.217629, 4, 2, 1, 1, 1, 1
-0.404996, 0.343237, 0.100993, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.814077, 0.42069, 0.307608, 1, 3, 1, 1, 1, 1
-0.709635, 0.40045, 0.308207, 2, 3, 1, 1, 1, 1
-0.603458, 0.339592, 0.316374, 3, 3, 1, 1, 1, 1
-0.573768, 0.412011, 0.294061, 4, 3, 1, 1, 1, 1
-0.416736, 0.397002, 0.131478, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.817133, 0.559365, 0.271638, 1, 4, 1, 1, 1, 1
-0.70769, 0.550745, 0.262894, 2, 4, 1, 1, 1, 1
-0.599666, 0.558519, 0.258647, 3, 4, 1, 1, 1, 1
-0.512609, 0.554328, 0.247785, 4, 4, 1, 1, 1, 1
-0.34135, 0.476724, 0.0200337, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.820334, 0.710086, 0.213304, 1, 5, 1, 1, 1, 1
-0.707694, 0.716348, 0.214821, 2, 5, 1, 1, 1, 1
-0.593569, 0.748505, 0.225326, 3, 5, 1, 1, 1, 1
-0.479364, 0.707008, 0.169838, 4, 5, 1, 1, 1, 1
-0.327052, 0.626959, -0.070381, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.824798, 0.116229, 0.309726, 1, 1, 2, 1, 1, 1
-0.709487, 0.12592, 0.300759, 2, 1, 2, 1, 1, 1
-0.602111, 0.131535, 0.292572, 3, 1, 2, 1, 1, 1
-0.493025, 0.176599, 0.244882, 4, 1, 2, 1, 1, 1
-0.354561, 0.169194, 0.215969, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.828214, 0.311125, 0.315661, 1, 2, 2, 1, 1, 1
-0.731554, 0.343849, 0.267171, 2, 2, 2, 1, 1, 1
-0.612781, 0.264128, 0.279564, 3, 2, 2, 1, 1, 1
-0.577991, 0.387364, 0.252892, 4, 2, 2, 1, 1, 1
-0.451102, 0.463966, 0.105646, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.837693, 0.433985, 0.333341, 1, 3, 2, 1, 1, 1
-0.719284, 0.422828, 0.287425, 2, 3, 2, 1, 1, 1
-0.571438, 0.339903, 0.298247, 3, 3, 2, 1, 1, 1
-0.559575, 0.434795, 0.334071, 4, 3, 2, 1, 1, 1
-0.351276, 0.371251, 0.120223, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828603, 0.560388, 0.322818, 1, 4, 2, 1, 1, 1
-0.702893, 0.542579, 0.315627, 2, 4, 2, 1, 1, 1
-0.583993, 0.542347, 0.334691, 3, 4, 2, 1, 1, 1
-0.482893, 0.528296, 0.3287, 4, 4, 2, 1, 1, 1
-0.241945, 0.365503, 0.092345, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.826742, 0.70879, 0.305142, 1, 5, 2, 1, 1, 1
-0.707352, 0.70927, 0.302867, 2, 5, 2, 1, 1, 1
-0.589417, 0.725533, 0.32213, 3, 5, 2, 1, 1, 1
-0.471033, 0.714088, 0.286586, 4, 5, 2, 1, 1, 1
-0.319817, 0.653541, 0.0967467, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
