"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.827621, 0.102522, 0.165838, 1, 1, 1, 1, 1, 1
-0.706672, 0.103381, 0.165062, 2, 1, 1, 1, 1, 1
-0.586623, 0.105789, 0.162813, 3, 1, 1, 1, 1, 1
-0.465537, 0.107836, 0.158136, 4, 1, 1, 1, 1, 1
-0.342085, 0.106171, 0.156478, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.827069, 0.256397, 0.165999, 1, 2, 1, 1, 1, 1
-0.706314, 0.256118, 0.16674, 2, 2, 1, 1, 1, 1
-0.587798, 0.256794, 0.16688, 3, 2, 1, 1, 1, 1
-0.46986, 0.26172, 0.161751, 4, 2, 1, 1, 1, 1
-0.344976, 0.262165, 0.155521, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.827276, 0.409613, 0.166472, 1, 3, 1, 1, 1, 1
-0.706527, 0.409319, 0.167401, 2, 3, 1, 1, 1, 1
-0.587382, 0.409064, 0.169394, 3, 3, 1, 1, 1, 1
-0.470654, 0.411155, 0.166495, 4, 3, 1, 1, 1, 1
-0.345689, 0.409341, 0.156956, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.82765, 0.56299, 0.164691, 1, 4, 1, 1, 1, 1
-0.706621, 0.562807, 0.164622, 2, 4, 1, 1, 1, 1
-0.586039, 0.563626, 0.166204, 3, 4, 1, 1, 1, 1
-0.466934, 0.562897, 0.165181, 4, 4, 1, 1, 1, 1
-0.341929, 0.55838, 0.152691, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.827889, 0.716302, 0.162288, 1, 5, 1, 1, 1, 1
-0.706547, 0.716246, 0.162648, 2, 5, 1, 1, 1, 1
-0.585399, 0.718502, 0.164431, 3, 5, 1, 1, 1, 1
-0.46456, 0.716595, 0.160255, 4, 5, 1, 1, 1, 1
-0.340718, 0.711194, 0.148196, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.828138, 0.103539, 0.291069, 1, 1, 2, 1, 1, 1
-0.706636, 0.103813, 0.290653, 2, 1, 2, 1, 1, 1
-0.585733, 0.104427, 0.290585, 3, 1, 2, 1, 1, 1
-0.46496, 0.107365, 0.287776, 4, 1, 2, 1, 1, 1
-0.34235, 0.107225, 0.286006, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.828114, 0.257737, 0.291209, 1, 2, 2, 1, 1, 1
-0.706896, 0.258493, 0.289244, 2, 2, 2, 1, 1, 1
-0.586453, 0.25749, 0.290353, 3, 2, 2, 1, 1, 1
-0.469846, 0.264556, 0.287334, 4, 2, 2, 1, 1, 1
-0.346959, 0.267976, 0.278988, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.828479, 0.409951, 0.291915, 1, 3, 2, 1, 1, 1
-0.706913, 0.410084, 0.29025, 2, 3, 2, 1, 1, 1
-0.585907, 0.409566, 0.291472, 3, 3, 2, 1, 1, 1
-0.469324, 0.412177, 0.29166, 4, 3, 2, 1, 1, 1
-0.341429, 0.408216, 0.279157, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828269, 0.563079, 0.291407, 1, 4, 2, 1, 1, 1
-0.706586, 0.562663, 0.291201, 2, 4, 2, 1, 1, 1
-0.585468, 0.563062, 0.292812, 3, 4, 2, 1, 1, 1
-0.465062, 0.561561, 0.292328, 4, 4, 2, 1, 1, 1
-0.336538, 0.553931, 0.279502, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.828237, 0.716363, 0.290663, 1, 5, 2, 1, 1, 1
-0.706669, 0.716279, 0.290614, 2, 5, 2, 1, 1, 1
-0.585295, 0.71726, 0.292037, 3, 5, 2, 1, 1, 1
-0.464019, 0.71631, 0.29003, 4, 5, 2, 1, 1, 1
-0.340123, 0.713157, 0.280524, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
