"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.826799, 0.101546, 0.173218, 1, 1, 1, 1, 1, 1
-0.706726, 0.103513, 0.171139, 2, 1, 1, 1, 1, 1
-0.588663, 0.109072, 0.165533, 3, 1, 1, 1, 1, 1
-0.468242, 0.113432, 0.15639, 4, 1, 1, 1, 1, 1
-0.342607, 0.109491, 0.152741, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.825636, 0.256299, 0.173399, 1, 2, 1, 1, 1, 1
-0.705974, 0.255731, 0.174818, 2, 2, 1, 1, 1, 1
-0.591283, 0.256866, 0.174986, 3, 2, 1, 1, 1, 1
-0.477992, 0.267704, 0.164486, 4, 2, 1, 1, 1, 1
-0.349188, 0.268748, 0.150428, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.826162, 0.409283, 0.17436, 1, 3, 1, 1, 1, 1
-0.706388, 0.408544, 0.176199, 2, 3, 1, 1, 1, 1
-0.590028, 0.407462, 0.180627, 3, 3, 1, 1, 1, 1
-0.479657, 0.412433, 0.175204, 4, 3, 1, 1, 1, 1
-0.350941, 0.408733, 0.153851, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.826952, 0.562545, 0.170291, 1, 4, 1, 1, 1, 1
-0.706592, 0.56215, 0.169974, 2, 4, 1, 1, 1, 1
-0.587128, 0.563778, 0.173253, 3, 4, 1, 1, 1, 1
-0.471156, 0.56193, 0.171816, 4, 4, 1, 1, 1, 1
-0.342185, 0.553242, 0.143782, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.827454, 0.715633, 0.164723, 1, 5, 1, 1, 1, 1
-0.706479, 0.715544, 0.165251, 2, 5, 1, 1, 1, 1
-0.585685, 0.719706, 0.168639, 3, 5, 1, 1, 1, 1
-0.46565, 0.714454, 0.160324, 4, 5, 1, 1, 1, 1
-0.339472, 0.706117, 0.132854, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.827914, 0.103879, 0.292404, 1, 1, 2, 1, 1, 1
-0.706626, 0.104523, 0.291426, 2, 1, 2, 1, 1, 1
-0.586657, 0.105864, 0.29115, 3, 1, 2, 1, 1, 1
-0.466955, 0.112312, 0.285237, 4, 1, 2, 1, 1, 1
-0.343195, 0.111946, 0.281255, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827907, 0.259395, 0.292679, 1, 2, 2, 1, 1, 1
-0.70734, 0.261208, 0.288142, 2, 2, 2, 1, 1, 1
-0.588267, 0.258416, 0.290602, 3, 2, 2, 1, 1, 1
-0.477975, 0.274134, 0.284253, 4, 2, 2, 1, 1, 1
-0.353732, 0.281922, 0.265576, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.828757, 0.410089, 0.294261, 1, 3, 2, 1, 1, 1
-0.707275, 0.410292, 0.290371, 2, 3, 2, 1, 1, 1
-0.586744, 0.408533, 0.293058, 3, 3, 2, 1, 1, 1
-0.476769, 0.414791, 0.294045, 4, 3, 2, 1, 1, 1
-0.341611, 0.406185, 0.266405, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828237, 0.562746, 0.293106, 1, 4, 2, 1, 1, 1
-0.706473, 0.561744, 0.292589, 2, 4, 2, 1, 1, 1
-0.585931, 0.562571, 0.296104, 3, 4, 2, 1, 1, 1
-0.467139, 0.559328, 0.295307, 4, 4, 2, 1, 1, 1
-0.330408, 0.542562, 0.267089, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.828149, 0.715875, 0.291392, 1, 5, 2, 1, 1, 1
-0.706694, 0.715682, 0.291221, 2, 5, 2, 1, 1, 1
-0.585605, 0.71772, 0.294289, 3, 5, 2, 1, 1, 1
-0.464756, 0.715545, 0.289974, 4, 5, 2, 1, 1, 1
-0.3384, 0.709346, 0.269099, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
