"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.819245, 0.0947811, 0.235039, 1, 1, 1, 1, 1, 1
-0.707662, 0.106356, 0.221055, 2, 1, 1, 1, 1, 1
-0.607935, 0.139878, 0.184436, 3, 1, 1, 1, 1, 1
-0.491238, 0.160523, 0.14134, 4, 1, 1, 1, 1, 1
-0.346892, 0.134482, 0.122218, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.813498, 0.26137, 0.239944, 1, 2, 1, 1, 1, 1
-0.706083, 0.260032, 0.242578, 2, 2, 1, 1, 1, 1
-0.619145, 0.254451, 0.238135, 3, 2, 1, 1, 1, 1
-0.542192, 0.31183, 0.192208, 4, 2, 1, 1, 1, 1
-0.385234, 0.320149, 0.113543, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.817358, 0.411575, 0.25218, 1, 3, 1, 1, 1, 1
-0.70694, 0.402444, 0.256161, 2, 3, 1, 1, 1, 1
-0.605345, 0.380501, 0.272249, 3, 3, 1, 1, 1, 1
-0.547853, 0.418116, 0.251703, 4, 3, 1, 1, 1, 1
-0.394027, 0.401657, 0.131902, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.820724, 0.559682, 0.228061, 1, 4, 1, 1, 1, 1
-0.706955, 0.555795, 0.224044, 2, 4, 1, 1, 1, 1
-0.595479, 0.563722, 0.23499, 3, 4, 1, 1, 1, 1
-0.502692, 0.555737, 0.227632, 4, 4, 1, 1, 1, 1
-0.343496, 0.507042, 0.0597393, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.823367, 0.711163, 0.191158, 1, 5, 1, 1, 1, 1
-0.706693, 0.713015, 0.193301, 2, 5, 1, 1, 1, 1
-0.588731, 0.734447, 0.208117, 3, 5, 1, 1, 1, 1
-0.475106, 0.702049, 0.166264, 4, 5, 1, 1, 1, 1
-0.331527, 0.660534, -0.00418253, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.825988, 0.108811, 0.303623, 1, 1, 2, 1, 1, 1
-0.707362, 0.113617, 0.297583, 2, 1, 2, 1, 1, 1
-0.595293, 0.119695, 0.294055, 3, 1, 2, 1, 1, 1
-0.483538, 0.153199, 0.262535, 4, 1, 2, 1, 1, 1
-0.350467, 0.150007, 0.241102, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.827, 0.28175, 0.306228, 1, 2, 2, 1, 1, 1
-0.716284, 0.296654, 0.277073, 2, 2, 2, 1, 1, 1
-0.603524, 0.264097, 0.288629, 3, 2, 2, 1, 1, 1
-0.543877, 0.349657, 0.261915, 4, 2, 2, 1, 1, 1
-0.413274, 0.397321, 0.159252, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.832637, 0.418493, 0.316851, 1, 3, 2, 1, 1, 1
-0.712188, 0.414234, 0.290364, 2, 3, 2, 1, 1, 1
-0.585424, 0.38343, 0.302834, 3, 3, 2, 1, 1, 1
-0.534459, 0.431864, 0.318021, 4, 3, 2, 1, 1, 1
-0.344762, 0.385253, 0.163725, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828169, 0.560652, 0.3101, 1, 4, 2, 1, 1, 1
-0.704754, 0.551575, 0.306186, 2, 4, 2, 1, 1, 1
-0.587143, 0.554464, 0.324694, 3, 4, 2, 1, 1, 1
-0.481348, 0.540021, 0.319765, 4, 4, 2, 1, 1, 1
-0.277064, 0.43835, 0.150635, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.827353, 0.711517, 0.299006, 1, 5, 2, 1, 1, 1
-0.707051, 0.711153, 0.297764, 2, 5, 2, 1, 1, 1
-0.587904, 0.722555, 0.314486, 3, 5, 2, 1, 1, 1
-0.470476, 0.711323, 0.289462, 4, 5, 2, 1, 1, 1
-0.326227, 0.674693, 0.158596, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
