"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
-0.706667, -0.05, 0.16, 2, 0, 1, 0, 0, 0
-0.585, -0.05, 0.16, 3, 0, 1, 0, 0, 0
-0.463333, -0.05, 0.16, 4, 0, 1, 0, 0, 0
-0.341667, -0.05, 0.16, 5, 0, 1, 0, 0, 0
-0.22, -0.05, 0.16, 6, 0, 1, 0, 0, 0
-0.95, 0.103333, 0.16, 0, 1, 1, 0, 0, 0
-0.827223, 0.102054, 0.169337, 1, 1, 1, 1, 1, 1
-0.706691, 0.103431, 0.16797, 2, 1, 1, 1, 1, 1
-0.587585, 0.107311, 0.164185, 3, 1, 1, 1, 1, 1
-0.466827, 0.110491, 0.15724, 4, 1, 1, 1, 1, 1
-0.342335, 0.107775, 0.15463, 5, 1, 1, 1, 1, 1
-0.22, 0.103333, 0.16, 6, 1, 1, 0, 0, 0
-0.95, 0.256667, 0.16, 0, 2, 1, 0, 0, 0
-0.826375, 0.256314, 0.169508, 1, 2, 1, 1, 1, 1
-0.706133, 0.255884, 0.170602, 2, 2, 1, 1, 1, 1
-0.589449, 0.256839, 0.170784, 3, 2, 1, 1, 1, 1
-0.473721, 0.264606, 0.162979, 4, 2, 1, 1, 1, 1
-0.346957, 0.265324, 0.153033, 5, 2, 1, 1, 1, 1
-0.22, 0.256667, 0.16, 6, 2, 1, 0, 0, 0
-0.95, 0.41, 0.16, 0, 3, 1, 0, 0, 0
-0.826725, 0.409426, 0.17021, 1, 3, 1, 1, 1, 1
-0.706453, 0.408943, 0.171613, 2, 3, 1, 1, 1, 1
-0.588676, 0.408379, 0.174779, 3, 3, 1, 1, 1, 1
-0.47493, 0.411787, 0.170544, 4, 3, 1, 1, 1, 1
-0.348143, 0.40903, 0.155393, 5, 3, 1, 1, 1, 1
-0.22, 0.41, 0.16, 6, 3, 1, 0, 0, 0
-0.95, 0.563333, 0.16, 0, 4, 1, 0, 0, 0
-0.827303, 0.562781, 0.167365, 1, 4, 1, 1, 1, 1
-0.706608, 0.562507, 0.167218, 2, 4, 1, 1, 1, 1
-0.586583, 0.563728, 0.169647, 3, 4, 1, 1, 1, 1
-0.468953, 0.562469, 0.168286, 4, 4, 1, 1, 1, 1
-0.342047, 0.555823, 0.148436, 5, 4, 1, 1, 1, 1
-0.22, 0.563333, 0.16, 6, 4, 1, 0, 0, 0
-0.95, 0.716667, 0.16, 0, 5, 1, 0, 0, 0
-0.827673, 0.716015, 0.163489, 1, 5, 1, 1, 1, 1
-0.706514, 0.715959, 0.163973, 2, 5, 1, 1, 1, 1
-0.585565, 0.719202, 0.166601, 3, 5, 1, 1, 1, 1
-0.465091, 0.715744, 0.160262, 4, 5, 1, 1, 1, 1
-0.340109, 0.708573, 0.140955, 5, 5, 1, 1, 1, 1
-0.22, 0.716667, 0.16, 6, 5, 1, 0, 0, 0
-0.95, 0.87, 0.16, 0, 6, 1, 0, 0, 0
-0.828333, 0.87, 0.16, 1, 6, 1, 0, 0, 0
-0.706667, 0.87, 0.16, 2, 6, 1, 0, 0, 0
-0.585, 0.87, 0.16, 3, 6, 1, 0, 0, 0
-0.463333, 0.87, 0.16, 4, 6, 1, 0, 0, 0
-0.341667, 0.87, 0.16, 5, 6, 1, 0, 0, 0
-0.22, 0.87, 0.16, 6, 6, 1, 0, 0, 0
-0.95, -0.05, 0.29, 0, 0, 2, 0, 0, 0
-0.828333, -0.05, 0.29, 1, 0, 2, 0, 0, 0
-0.706667, -0.05, 0.29, 2, 0, 2, 0, 0, 0
-0.585, -0.05, 0.29, 3, 0, 2, 0, 0, 0
-0.463333, -0.05, 0.29, 4, 0, 2, 0, 0, 0
-0.341667, -0.05, 0.29, 5, 0, 2, 0, 0, 0
-0.22, -0.05, 0.29, 6, 0, 2, 0, 0, 0
-0.95, 0.103333, 0.29, 0, 1, 2, 0, 0, 0
-0.82803, 0.103689, 0.291703, 1, 1, 2, 1, 1, 1
-0.706627, 0.104133, 0.291025, 2, 1, 2, 1, 1, 1
-0.586168, 0.105095, 0.290873, 3, 1, 2, 1, 1, 1
-0.465913, 0.109722, 0.286547, 4, 1, 2, 1, 1, 1
-0.342754, 0.109482, 0.283725, 5, 1, 2, 1, 1, 1
-0.22, 0.103333, 0.29, 6, 1, 2, 0, 0, 0
-0.95, 0.256667, 0.29, 0, 2, 2, 0, 0, 0
-0.828008, 0.258475, 0.291906, 1, 2, 2, 1, 1, 1
-0.707079, 0.259711, 0.288738, 2, 2, 2, 1, 1, 1
-0.58731, 0.257943, 0.290499, 3, 2, 2, 1, 1, 1
-0.4737, 0.269135, 0.285838, 4, 2, 2, 1, 1, 1
-0.350141, 0.274606, 0.272574, 5, 2, 2, 1, 1, 1
-0.22, 0.256667, 0.29, 6, 2, 2, 0, 0, 0
-0.95, 0.41, 0.29, 0, 3, 2, 0, 0, 0
-0.828598, 0.409974, 0.293026, 1, 3, 2, 1, 1, 1
-0.707077, 0.410168, 0.29033, 2, 3, 2, 1, 1, 1
-0.586351, 0.40917, 0.292256, 3, 3, 2, 1, 1, 1
-0.472852, 0.413436, 0.292744, 4, 3, 2, 1, 1, 1
-0.341453, 0.407233, 0.27302, 5, 3, 2, 1, 1, 1
-0.22, 0.41, 0.29, 6, 3, 2, 0, 0, 0
-0.95, 0.563333, 0.29, 0, 4, 2, 0, 0, 0
-0.828248, 0.562921, 0.292216, 1, 4, 2, 1, 1, 1
-0.706537, 0.562245, 0.291876, 2, 4, 2, 1, 1, 1
-0.585706, 0.562859, 0.294405, 3, 4, 2, 1, 1, 1
-0.46605, 0.5605, 0.293717, 4, 4, 2, 1, 1, 1
-0.333604, 0.548509, 0.273553, 5, 4, 2, 1, 1, 1
-0.22, 0.563333, 0.29, 6, 4, 2, 0, 0, 0
-0.95, 0.716667, 0.29, 0, 5, 2, 0, 0, 0
-0.828192, 0.716146, 0.29102, 1, 5, 2, 1, 1, 1
-0.70668, 0.716015, 0.290929, 2, 5, 2, 1, 1, 1
-0.585449, 0.717512, 0.293154, 3, 5, 2, 1, 1, 1
-0.464369, 0.715957, 0.289985, 4, 5, 2, 1, 1, 1
-0.339283, 0.711289, 0.275068, 5, 5, 2, 1, 1, 1
-0.22, 0.716667, 0.29, 6, 5, 2, 0, 0, 0
-0.95, 0.87, 0.29, 0, 6, 2, 0, 0, 0
-0.828333, 0.87, 0.29, 1, 6, 2, 0, 0, 0
-0.706667, 0.87, 0.29, 2, 6, 2, 0, 0, 0
-0.585, 0.87, 0.29, 3, 6, 2, 0, 0, 0
-0.463333, 0.87, 0.29, 4, 6, 2, 0, 0, 0
-0.341667, 0.87, 0.29, 5, 6, 2, 0, 0, 0
-0.22, 0.87, 0.29, 6, 6, 2, 0, 0, 0
-0.95, -0.05, 0.42, 0, 0, 3, 0, 0, 0
-0.828333, -0.05, 0.42, 1, 0, 3, 0, 0, 0
-0.706667, -0.05, 0.42, 2, 0, 3, 0, 0, 0
-0.585, -0.05, 0.42, 3, 0, 3, 0, 0, 0
-0.463333, -0.05, 0.42, 4, 0, 3, 0, 0, 0
-0.341667, -0.05, 0.42, 5, 0, 3, 0, 0, 0
-0.22, -0.05, 0.42, 6, 0, 3, 0, 0, 0
-0.95, 0.103333, 0.42, 0, 1, 3, 0, 0, 0
-0.828333, 0.103333, 0.42, 1, 1, 3, 0, 0, 0
-0.706667, 0.103333, 0.42, 2, 1, 3, 0, 0, 0
-0.585, 0.103333, 0.42, 3, 1, 3, 0, 0, 0
-0.463333, 0.103333, 0.42, 4, 1, 3, 0, 0, 0
-0.341667, 0.103333, 0.42, 5, 1, 3, 0, 0, 0
-0.22, 0.103333, 0.42, 6, 1, 3, 0, 0, 0
-0.95, 0.256667, 0.42, 0, 2, 3, 0, 0, 0
-0.828333, 0.256667, 0.42, 1, 2, 3, 0, 0, 0
-0.706667, 0.256667, 0.42, 2, 2, 3, 0, 0, 0
-0.585, 0.256667, 0.42, 3, 2, 3, 0, 0, 0
-0.463333, 0.256667, 0.42, 4, 2, 3, 0, 0, 0
-0.341667, 0.256667, 0.42, 5, 2, 3, 0, 0, 0
-0.22, 0.256667, 0.42, 6, 2, 3, 0, 0, 0
-0.95, 0.41, 0.42, 0, 3, 3, 0, 0, 0
-0.828333, 0.41, 0.42, 1, 3, 3, 0, 0, 0
-0.706667, 0.41, 0.42, 2, 3, 3, 0, 0, 0
-0.585, 0.41, 0.42, 3, 3, 3, 0, 0, 0
-0.463333, 0.41, 0.42, 4, 3, 3, 0, 0, 0
-0.341667, 0.41, 0.42, 5, 3, 3, 0, 0, 0
-0.22, 0.41, 0.42, 6, 3, 3, 0, 0, 0
-0.95, 0.563333, 0.42, 0, 4, 3, 0, 0, 0
-0.828333, 0.563333, 0.42, 1, 4, 3, 0, 0, 0
-0.706667, 0.563333, 0.42, 2, 4, 3, 0, 0, 0
-0.585, 0.563333, 0.42, 3, 4, 3, 0, 0, 0
-0.463333, 0.563333, 0.42, 4, 4, 3, 0, 0, 0
-0.341667, 0.563333, 0.42, 5, 4, 3, 0, 0, 0
-0.22, 0.563333, 0.42, 6, 4, 3, 0, 0, 0
-0.95, 0.716667, 0.42, 0, 5, 3, 0, 0, 0
-0.828333, 0.716667, 0.42, 1, 5, 3, 0, 0, 0
-0.706667, 0.716667, 0.42, 2, 5, 3, 0, 0, 0
-0.585, 0.716667, 0.42, 3, 5, 3, 0, 0, 0
-0.463333, 0.716667, 0.42, 4, 5, 3, 0, 0, 0
-0.341667, 0.716667, 0.42, 5, 5, 3, 0, 0, 0
-0.22, 0.716667, 0.42, 6, 5, 3, 0, 0, 0
-0.95, 0.87, 0.42, 0, 6, 3, 0, 0, 0
-0.828333, 0.87, 0.42, 1, 6, 3, 0, 0, 0
-0.706667, 0.87, 0.42, 2, 6, 3, 0, 0, 0
-0.585, 0.87, 0.42, 3, 6, 3, 0, 0, 0
-0.463333, 0.87, 0.42, 4, 6, 3, 0, 0, 0
-0.341667, 0.87, 0.42, 5, 6, 3, 0, 0, 0
-0.22, 0.87, 0.42, 6, 6, 3, 0, 0, 0
